date,A,B,C_pos,C_neg,D_pos,D_neg,E_pos,E_neg,F_pos,F_neg,H_pos,H_neg
2001-10-01 15:00:00,17.5342466,19.5403181,24.1249583,10.9435348,14.5953003,20.4731928,9.4695863,25.5989069,4.4199132,30.64858,23.4389299,11.6295633
2001-10-02 15:00:00,17.5616438,18.5971841,24.4551556,10.6681321,13.7071109,21.4161767,13.1111222,22.0121655,5.7707457,29.352542,24.799615,10.3236727
2001-10-03 15:00:00,17.5890411,18.8546834,24.644016,10.5340662,14.0195549,21.1585273,11.1365036,24.0415786,6.1653273,29.0127549,23.718401,11.4596812
2001-10-04 15:00:00,17.6164384,19.0497017,24.5005994,10.7322773,14.2695178,20.9633589,13.0762359,22.1566408,8.0580468,27.1748299,22.1820802,13.0507966
2001-10-05 15:00:00,17.6438356,18.2686815,23.9612949,11.3263763,13.5434422,21.744229,17.0778557,18.2098156,9.4938895,25.7937818,20.4671758,14.8204954
2001-10-06 15:00:00,17.6712329,19.1215006,23.6435514,11.6989144,14.451206,20.8912598,18.9813309,16.3611349,9.6003149,25.7421508,21.2622841,14.0801817
2001-10-07 15:00:00,17.6986301,19.9573815,23.5888072,11.8084531,15.3420315,20.0552288,20.8665241,14.5307362,10.1835995,25.2136608,18.5067437,16.8905165
2001-10-08 15:00:00,17.7260274,19.4826575,23.2426777,12.2093771,14.9222522,20.5298026,16.2092667,19.2427881,8.9539545,26.4981003,20.2790023,15.1730525
2001-10-09 15:00:00,17.7534247,19.2933593,23.1756982,12.3311511,14.7878986,20.7189507,19.5019782,16.0048711,8.067232,27.4396173,17.7440014,17.7628479
2001-10-10 15:00:00,17.7808219,19.3972147,23.0923501,12.4692937,14.9466987,20.6149451,14.932382,20.6292619,7.6772701,27.8843738,15.8600552,19.7015887
2001-10-11 15:00:00,17.8082192,19.1174589,23.8934642,11.7229742,14.7218875,20.8945509,10.9001639,24.7162744,8.9203291,26.6961093,17.3023267,18.3141117
2001-10-12 15:00:00,17.8356164,19.622925,23.9892534,11.6819795,15.2822982,20.3889346,13.0491065,22.6221264,6.9756711,28.6955617,19.0894162,16.5818167
2001-10-13 15:00:00,17.8630137,20.5350324,24.674761,11.0512664,16.2493503,19.4766771,17.0479188,18.6781086,7.1246638,28.6013636,16.3073439,19.4186835
2001-10-14 15:00:00,17.890411,21.4856545,24.2590161,11.5218058,17.254917,18.5259049,15.3242003,20.4566217,8.903064,26.8777579,18.4295952,17.3512267
2001-10-15 15:00:00,17.9178082,20.9348477,25.0763707,10.7592457,16.7590549,19.0765615,15.7807434,20.054873,7.2354445,28.6001719,19.095429,16.7401875
2001-10-16 15:00:00,17.9452055,20.837265,25.0860106,10.8044004,16.7164168,19.1739941,15.9428379,19.9475731,7.4355457,28.4548653,20.360104,15.530307
2001-10-17 15:00:00,17.9726027,20.2918233,24.7363668,11.2088387,16.2259197,19.7192858,15.1973392,20.7478662,6.397433,29.5477725,21.8290386,14.1161669
2001-10-18 15:00:00,18,20.1082684,24.6452196,11.3547804,16.0973095,19.9026905,13.1360912,22.8639088,4.7366392,31.2633608,24.5534884,11.4465116
2001-10-19 15:00:00,18.0273973,19.4101286,24.6780765,11.376718,15.4541144,20.6006801,10.6208968,25.4338977,6.7759237,29.2788708,26.3190679,9.7357266
2001-10-20 15:00:00,18.0547945,19.8140444,24.3837091,11.7258799,15.9129747,20.1966143,6.2903093,29.8192797,8.624063,27.4855261,23.5989921,12.510597
2001-10-21 15:00:00,18.0821918,20.412189,24.5160706,11.6483129,16.566064,19.5983195,6.9296953,29.2346882,7.0935154,29.0708682,22.8273298,13.3370538
2001-10-22 15:00:00,18.109589,20.181996,24.6039013,11.6152768,16.3908157,19.8283624,10.0205285,26.1986496,7.248055,28.9711231,20.5062576,15.7129205
2001-10-23 15:00:00,18.1369863,19.7152942,23.9865294,12.2874432,15.9790585,20.2949141,5.530393,30.7435796,6.754356,29.5196166,17.8775476,18.396425
2001-10-24 15:00:00,18.1643836,20.0026072,23.4560654,12.8727017,16.3213162,20.0074509,6.8828503,29.4459168,6.5647217,29.7640455,15.682531,20.6462361
2001-10-25 15:00:00,18.1917808,20.3197535,24.0928337,12.290728,16.6934071,19.6901546,11.3220955,25.0614662,7.5059096,28.8776521,16.3207053,20.0628564
2001-10-26 15:00:00,18.2191781,20.7637859,23.8170698,12.6212864,17.1923842,19.245972,11.0902108,25.3481454,5.6678393,30.7705169,14.5377402,21.900616
2001-10-27 15:00:00,18.2465753,21.7087497,23.4178757,13.075275,18.1922926,18.3008581,13.6165239,22.8766268,7.1674611,29.3256896,12.4639482,24.0292025
2001-10-28 15:00:00,18.2739726,20.7581062,23.3878392,13.160106,17.2965938,19.2513514,11.7016167,24.8463285,8.9452729,27.6026723,11.0947099,25.4532353
2001-10-29 15:00:00,18.3013699,20.1812647,23.8882234,12.7145163,16.7746969,19.8280428,15.5169572,21.0857826,9.977029,26.6257108,8.3326818,28.2700579
2001-10-30 15:00:00,18.3287671,20.7690067,24.3976676,12.2598666,17.4173835,19.2401507,17.881247,18.7762872,10.3565214,26.3010129,8.6928803,27.9646539
2001-10-31 15:00:00,18.3561644,21.0820699,24.1955473,12.5167815,17.7853913,18.9269374,15.7302408,20.982088,10.9136127,25.798716,9.5010581,27.2112707
2001-11-01 15:00:00,18.3835616,21.4015557,24.0242345,12.7428888,18.1598218,18.6073014,18.7088828,18.0582405,9.7421817,27.0249416,7.8198288,28.9472945
2001-11-02 15:00:00,18.4109589,21.3369572,24.1820573,12.6398605,18.1501679,18.6717499,22.0532935,14.7686243,8.4045511,28.4173667,10.0557655,26.7661523
2001-11-03 15:00:00,18.4383562,21.5041075,23.7500703,13.126642,18.3722628,18.5044495,18.8058149,18.0708975,7.9103385,28.9663738,10.0147558,26.8619566
2001-11-04 15:00:00,18.4657534,22.1139884,24.4692094,12.4622974,19.0370884,17.8944185,21.407534,15.5239729,8.0011331,28.9303738,12.5927366,24.3387703
2001-11-05 15:00:00,18.4931507,21.4106545,25.0567459,11.9295554,18.3886992,18.5976022,22.5745912,14.4117102,7.6529893,29.3333121,11.8756057,25.1106956
2001-11-06 15:00:00,18.5205479,21.522067,25.7160028,11.3250931,18.5550563,18.4860396,19.484009,17.5570869,8.7703957,28.2707002,14.9213364,22.1197595
2001-11-07 15:00:00,18.5479452,21.0962413,25.8736093,11.2222811,18.1841753,18.9117152,17.6618148,19.4340756,8.0179941,29.0778964,14.6893622,22.4065282
2001-11-08 15:00:00,18.5753425,21.2707811,25.5425211,11.6081638,18.4136597,18.7370253,18.6329389,18.5177461,7.9445628,29.2061222,12.2276976,24.9229874
2001-11-09 15:00:00,18.6027397,20.7457204,25.0101277,12.1953518,17.9435437,19.2619358,15.0242864,22.1811931,8.624342,28.5811375,11.0580894,26.1473901
2001-11-10 15:00:00,18.630137,20.2907075,25.5994855,11.6607885,17.5434753,19.7167986,16.8937547,20.3665192,7.48994,29.7703339,13.706701,23.5535729
2001-11-11 15:00:00,18.6575342,20.8127447,26.085094,11.2299745,18.1204572,19.1946113,20.119732,17.1953364,6.0319637,31.2831048,14.8274561,22.4876124
2001-11-12 15:00:00,18.6849315,19.9857279,26.7287076,10.6411554,17.3483851,20.0214779,24.0826371,13.2872259,6.8273724,30.5424906,17.2879768,20.0818862
2001-11-13 15:00:00,18.7123288,19.7370186,26.971771,10.4528865,17.1546204,20.2700372,20.9663804,16.4582772,7.2934927,30.1311649,17.4951108,19.9295468
2001-11-14 15:00:00,18.739726,19.2918476,26.7076336,10.7718184,16.7643941,20.715058,19.3374184,18.1420337,8.89951,28.5799421,18.7399538,18.7394982
2001-11-15 15:00:00,18.7671233,19.5083568,26.2423383,11.2919083,17.0358479,20.4983987,19.7506331,17.7836135,7.4070039,30.1272426,21.7472924,15.7869541
2001-11-16 15:00:00,18.7945205,19.2872918,25.6386699,11.9503712,16.8697275,20.7193136,15.3691723,22.2198688,8.8094133,28.7796278,23.8916158,13.6974253
2001-11-17 15:00:00,18.8219178,19.7713159,25.1056761,12.5381596,17.4086963,20.2351394,19.6812203,17.9626153,10.541625,27.1022106,22.2970476,15.3467881
2001-11-18 15:00:00,18.8493151,19.5744743,25.0819841,12.616646,17.2667994,20.4318308,20.4270306,17.2715995,9.8648017,27.8338284,22.7793406,14.9192895
2001-11-19 15:00:00,18.8767123,19.7141807,25.7737772,11.9796475,17.4614503,20.2919743,24.9987652,12.7546594,8.8826782,28.8707465,24.4516833,13.3017414
2001-11-20 15:00:00,18.9041096,20.1127012,25.7425591,12.0656601,17.9149155,19.8933037,28.9126284,8.8955908,10.3858678,27.4223514,27.3343494,10.4738698
2001-11-21 15:00:00,18.9315068,20.7898073,25.9477117,11.915302,18.6469662,19.2160475,32.6959123,5.1671014,8.4539073,29.4091064,26.3876472,11.4753665
2001-11-22 15:00:00,18.9589041,21.3998483,25.6426054,12.2752029,19.3119518,18.6058564,31.6455453,6.2722629,7.4949834,30.4228249,27.0473637,10.8704445
2001-11-23 15:00:00,18.9863014,21.1380503,25.4986602,12.4739425,19.1050985,18.8675042,33.2446943,4.7279084,6.0957489,31.8768539,26.1957264,11.7768764
2001-11-24 15:00:00,19.0136986,21.4174335,25.5257251,12.5016721,19.4394264,18.5879709,32.6878082,5.3395891,4.3858773,33.6415199,23.6832539,14.3441434
2001-11-25 15:00:00,19.0410959,21.5839762,25.4832353,12.5989565,19.6609137,18.4212781,35.6669213,2.4152705,6.1377375,31.9444543,26.1401283,11.9420634
2001-11-26 15:00:00,19.0684932,21.0438367,25.1067146,13.0302717,19.1757189,18.9612674,33.0113468,5.1256395,5.5300645,32.6069218,26.4498467,11.6871396
2001-11-27 15:00:00,19.0958904,21.1258504,24.6415281,13.5502527,19.3126772,18.8791037,34.390489,3.8012918,5.0704491,33.1213318,24.1003645,14.0914163
2001-11-28 15:00:00,19.1232877,20.9632339,25.255495,12.9910803,19.2050053,19.04157,31.5654463,6.681129,5.176939,33.0696363,22.3546591,15.8919162
2001-11-29 15:00:00,19.1506849,20.2330953,24.8675883,13.4337816,18.5298114,19.7715585,36.3260373,1.9753326,4.8870812,33.4142887,19.5100876,18.7912823
2001-11-30 15:00:00,19.1780822,20.1173017,24.5660369,13.7901275,18.4689624,19.8872019,33.5341789,4.8219855,6.5630414,31.793123,19.2346703,19.121494
2001-12-01 15:00:00,19.2054795,19.714895,24.6635586,13.7474003,18.1215003,20.2894586,32.0948956,6.3160633,7.7464007,30.6645582,18.3331842,20.0777747
2001-12-02 15:00:00,19.2328767,19.6491883,24.683595,13.7821584,18.1107383,20.3550151,31.1432252,7.3225282,6.6138852,31.8518682,17.3748028,21.0909506
2001-12-03 15:00:00,19.260274,18.9861686,25.0531615,13.4673864,17.5026633,21.0178847,29.2094068,9.3111412,7.3959061,31.1246419,20.2649326,18.2556153
2001-12-04 15:00:00,19.2876712,18.0629562,25.0997602,13.4755822,16.6343955,21.940947,25.2250705,13.350272,7.361957,31.2133855,21.6913086,16.8840339
2001-12-05 15:00:00,19.3150685,17.197875,24.62928,14.0008569,15.824259,22.805878,20.4178837,18.2122533,9.2015172,29.4286198,23.3187067,15.3114302
2001-12-06 15:00:00,19.3424658,17.7746583,24.7025548,13.9823767,16.4559869,22.2289447,18.337503,20.3474285,8.6845435,30.000388,24.6015835,14.083348
2001-12-07 15:00:00,19.369863,18.1473478,24.634968,14.1047581,16.883621,21.856105,16.3969844,22.3427416,9.0494669,29.6902591,24.7642663,13.9754598
2001-12-08 15:00:00,19.3972603,19.0451522,24.0638402,14.7306803,17.8363701,20.9581505,15.5953484,23.1991721,9.7677814,29.0267392,26.9837246,11.8107959
2001-12-09 15:00:00,19.4246575,19.2747075,23.4656991,15.383616,18.1208701,20.728445,15.3347795,23.5145355,11.3198039,27.5295111,28.9959855,9.8533295
2001-12-10 15:00:00,19.4520548,18.3872995,23.1402893,15.7638203,17.2884066,21.615703,12.4299952,26.4741144,10.0935567,28.8105529,27.7991691,11.1049405
2001-12-11 15:00:00,19.4794521,18.3685286,22.5652445,16.3936596,17.3245804,21.6343237,7.6991516,31.2597525,10.1127208,28.8461833,25.7388096,13.2200945
2001-12-12 15:00:00,19.5068493,18.8065707,22.877412,16.1362866,17.8175671,21.1961315,8.0505489,30.9631497,9.3695301,29.6441685,23.9623958,15.0513029
2001-12-13 15:00:00,19.5342466,17.9558259,22.9375425,16.1309507,17.021767,22.0467262,6.6934442,32.3750489,11.1153467,27.9531465,21.612147,17.4563461
2001-12-14 15:00:00,19.5616438,18.7232402,22.6375014,16.4857863,17.844126,21.2791617,9.316041,29.8072466,11.026548,28.0967397,21.9907455,17.1325421
2001-12-15 15:00:00,19.5890411,19.2126144,22.4619904,16.7160917,18.3884448,20.7896374,9.8016118,29.3764704,11.1350942,28.042988,20.1330938,19.0449883
2001-12-16 15:00:00,19.6164384,18.5758635,23.0379705,16.1949062,17.8066385,21.4262382,8.1846289,31.0482478,12.2576397,26.975237,20.027734,19.2051427
2001-12-17 15:00:00,19.6438356,19.3771913,23.4059309,15.8817404,18.662911,20.6247603,8.4345034,30.8531678,13.4687775,25.8188937,21.4180989,17.8695723
2001-12-18 15:00:00,19.6712329,19.0532103,23.3541807,15.9882851,18.3938746,20.9485912,12.3501348,26.992331,14.3212367,25.021229,23.5912127,15.751253
2001-12-19 15:00:00,19.6986301,19.3815004,24.0621733,15.335087,18.7771094,20.6201509,15.6029101,23.7943502,14.7373267,24.6599336,23.6937744,15.7034859
2001-12-20 15:00:00,19.7260274,19.9354477,23.8872981,15.5647567,19.3860012,20.0660535,19.3125523,20.1395025,14.8998565,24.5521983,21.7711224,17.6809324
2001-12-21 15:00:00,19.7534247,19.6806143,23.5824017,15.9244476,19.1861125,20.3207368,16.8933862,22.6134631,13.5955358,25.9113135,19.9734552,19.5333941
2001-12-22 15:00:00,19.7808219,20.394156,23.4156443,16.1459996,19.9545988,19.607045,13.6175142,25.9441296,14.288277,25.2733668,21.2884922,18.2731516
2001-12-23 15:00:00,19.8082192,21.2145739,23.0445992,16.5718392,20.8299614,18.7864769,15.5856149,24.0308235,13.4503931,26.1660453,22.0438196,17.5726188
2001-12-24 15:00:00,19.8356164,20.2324438,22.4137991,17.2574338,19.902776,19.7684569,10.9866739,28.6845589,13.3002007,26.3710321,19.5930145,20.0782184
2001-12-25 15:00:00,19.8630137,20.7692508,21.9513927,17.7746347,20.4945276,19.2314998,14.0232007,25.7028267,14.490034,25.2359934,18.5117023,21.2143251
2001-12-26 15:00:00,19.890411,20.2960319,21.3567411,18.4240808,20.0762533,19.7045686,9.1620503,30.6187716,16.2783594,23.5024625,20.8265378,18.9542841
2001-12-27 15:00:00,19.9178082,21.0588088,21.3219307,18.5136857,20.8939748,18.9416416,13.5262288,26.3093877,17.9151777,21.9204387,18.7375717,21.0980447
2001-12-28 15:00:00,19.9452055,21.5530202,20.9509792,18.9394318,21.4431309,18.44728,16.5137724,23.3766386,19.1288641,20.7615468,21.1370151,18.7533959
2001-12-29 15:00:00,19.9726027,20.8619387,20.3498688,19.5953367,20.8069941,19.1382114,17.4981222,22.4470833,20.2232392,19.7219662,19.1758561,20.7693493
2001-12-30 15:00:00,20,20,20,20,20,20,20,20,20,20,20,20
